prvtbfie,0.382
prvtbggei,0.377
prvtbgg,0.451
prvtbias,0.922
prvtbisagt,0.420
prvtbisutl,0.428
prvtbkrs,0.349
prvtblcr,1.255
prvtblib,0.350
prvtblid,0.858
prvtblin,0.360
prvtblru,0.349
prvtblut,0.349
prvtbord,0.717
prvtbpci,0.354
prvtbpc,0.347
prvtbpdi,0.349
prvtbpd,0.352
prvtbpexpi,0.375
prvtbpfi,0.348
prvtbpf,0.347
prvtbpm,0.354
prvtbpp,0.349
prvtbprp,0.355
prvtbpui,0.378
prvtbpu,0.357
prvtbpvi,0.355
prvtbpv,0.349
prvtbpw,0.362
prvtbrmg,0.399
prvtbrse,0.359
prvtbsai,0.350
prvtbsch,1.134
prvtbscp,0.353
prvtbsdesc,0.395
prvtbsdp,0.354
prvtbsln,0.351
prvtbsmt,0.358
prvtbsrp,0.355
prvtbssm,0.360
prvtbstr,0.697
prvtbsts,0.359
prvtbxfr,0.347
prvtbxstr,0.701
prvtcapi,0.511
prvtcbl,0.350
prvtcert,0.359
prvtchnf,0.703
prvtciai,0.370
prvtcia,0.442
prvtclkm,0.379
prvt_cloud_admin_int_body,0.381
prvt_cloud_admin_int,0.366
prvt_cloud_body,0.366
prvt_cloud_capability_body,0.343
prvt_cloud_core_body,0.371
prvt_cloud_core,0.372
prvt_cloud_internal_body,0.430
prvt_cloud_internal,0.434
prvt_cloud_macadm_body,0.347
prvt_cloud_request_body,0.439
prvt_cloud_request,0.376
prvt_cloud_task_body,0.795
prvt_cloud_task,0.376
prvtcmpl,0.354
prvtcmp,0.353
prvtcmpr,1.062
prvtcoll,0.351
prvtcomp,0.351
prvtconsacl,0.817
prvtcov,0.489
prvtcpaddm,0.571
prvtcrc,0.349
prvtcred,0.363
prvtcr,0.357
prvtcrs,0.355
prvtcstk,0.385
prvtcsx,0.534
prvtcxml,0.371
prvtdadv,0.424
prvtdbcomp,0.363
prvtdbv,0.349
prvtddl,0.354
prvtdesc,0.372
prvtdfrd,0.371
prvtdg,0.349
prvtdiag,0.543
prvtdmmi,0.365
prvtdmpa,1.419
prvtdm,0.362
prvtdmsu,1.056
prvtdmtf,1.075
prvtdmxf,0.348
prvtdnfs,0.389
prvtdpcr,0.351
prvtdpmt,0.373
prvtdp,0.355
prvtdpsadluwcat,0.356
prvtdpsadrda,0.504
prvtdpsadzoscat11,0.455
prvtdpsadzoscat,0.432
prvtdpsadzossqlfun,0.371
prvtdputh,0.351
prvtdput,0.352
prvtdrs,0.353
prvtds,1.433
prvtdst,0.352
prvtdtde,0.354
prvtdumi,0.406
prvtedu2,0.412
prvtedu,0.348
prvtemx_admin,1.037
prvtemx_cell,1.136
prvtemx_dbhome,0.892
prvtemxi,0.556
prvtemx_memory,0.741
prvtemx_perf,0.776
prvtemx_rsrcmgr,0.858
prvtemx_sql,1.383
prvtenc,0.354
prvtepg,0.357
prvterlg,0.423
prvtesch,0.430
prvtfga,0.375
prvtfgd,0.345
prvtfile,0.352
prvtfi,0.344
prvtfspi,0.527
prvtfs,0.402
prvtfusc,0.385
prvtfuse,0.419
prvtfus,0.364
prvtfwjava,0.984
prvtgdk,0.354
prvtgen,0.354
prvtgwmalt,0.448
prvtgwmcl,0.595
prvtgwmco,0.874
prvtgwmdb,0.730
prvtgwmfix,0.972
prvtgwmfx,0.419
prvtgwmpl,0.680
prvtgwmut,0.588
prvthadoop1,1.073
prvthadoop,0.909
prvthapp,0.486
prvthcap,0.381
prvthcmp,0.351
prvthcrc,0.353
prvthdbu,0.357
prvthddl,0.359
prvthdfd,0.373
prvthdm,1.423
prvthdpi,0.450
prvthesh,0.806
prvthfgr,0.355
prvthfie,0.430
prvthggei,0.384
prvthgg,0.386
prvthidx,0.350
prvthier,0.373
prvthisagt,0.500
prvthisutl,0.370
prvthitr,0.383
prvthjob,0.361
prvthlcr,0.497
prvthlin,0.481
prvthlrt,0.348
prvthlru,0.350
prvthlut,0.347
prvthmgr,0.369
prvthm,0.345
prvthpci,0.418
prvthpclxi,0.655
prvthpc,0.403
prvthpdi,0.362
prvthpd,0.385
prvthpexei,0.349
prvthpexpi,0.370
prvthpfi,0.353
prvthpf,0.376
prvthpm,0.373
prvthpp,0.359
prvthpro,0.355
prvthprp,0.343
prvthpui,0.376
prvthpu,0.678
prvthpvi,0.353
prvthpv,0.357
prvthpw,0.552
prvthrse,0.357
prvthsai,0.344
prvthsch,0.759
prvthscp,0.393
prvthsdp,0.359
prvthsld,0.350
prvthsmt,0.354
prvths,2.200
prvthsrp,0.466
prvthssm,0.406
prvthssq,0.346
prvthstr,0.515
prvthsts,0.357
prvthsxp,0.350
prvthsye,0.348
prvthtdb,0.410
prvthttp,0.354
prvthtxn,0.354
prvthxstr,1.175
prvti18n,0.354
prvtidxu,0.369
prvtilm,0.660
prvtinad,0.352
prvtindx,0.734
prvtinmemadmin,1.017
prvtinmem,0.387
prvtiotc,0.352
prvtir,0.353
prvtitrg,0.385
prvtjdbb,0.389
prvtjdbs,0.689
prvtjdmp,0.346
prvtjdwp,0.348
prvtjob,0.416
prvtjson,0.543
prvtkcl,0.352
prvtkjac,0.370
prvtkjhn,0.352
prvtkppb,0.351
prvtkpps,0.360
prvtkubsagt,0.442
prvtkupc,4.124
prvtkzrxh,0.507
prvtkzrxu,0.421
prvtkzxp,0.358
prvtkzxs,0.355
prvtldap,0.835
prvtldh,0.352
prvtlibc,0.365
prvtlmcb,1.633
prvtlmcs,0.354
prvtlmd,1.475
prvtlmeb,0.387
prvtlmes,0.348
prvtlm,0.349
prvtlmrb,0.362
prvtlmrs,0.346
prvtlms2,0.352
prvtlmsb,0.480
prvtlmss,0.377
prvtlob,0.353
prvtlobu,0.356
prvtlock,0.428
prvtlog,0.398
prvtlsby,0.390
prvtlsib,0.370
prvtlsis,0.367
prvtlssb,0.345
prvtlsss,0.391
prvtmacp,2.111
prvtmail,0.774
prvtmaintplan,0.389
prvtmap,0.350
prvtmb,0.370
prvtmemoptimizeadmin,0.395
prvtmemoptimize,0.416
prvtmet2,0.353
prvtmeta,0.353
prvtmetb,0.354
prvtmetd,0.351
prvtmeti,0.393
prvtmetu,0.367
prvtmgdtypb,1.054
prvtmgdub,0.746
prvtmgduib,0.389
prvtmgduis,0.419
prvtmntr,0.351
prvtmp,0.350
prvtnacl,0.413
prvtncdb,0.693
prvtnla,0.355
prvtnoqm,27.458
prvtns,0.609
prvtobtk,0.362
prvtoctk,0.360
prvtodbo,0.392
prvtodci,0.348
prvtodm,1.925
prvtolapmig,0.909
prvtoli,0.447
prvtol,0.355
prvtolsdd,4.413
prvtolsdip,1.023
prvtolsgrnt,0.705
prvtolsldap,0.755
prvtolsopq,0.856
prvtols,0.402
prvtolsstnd,0.697
prvtoptim,0.738
prvtotpt,0.354
prvtpart,0.400
prvtpb,0.596
prvtpbp,0.354
prvtpbt,0.353
prvtpckl,0.899
prvtpclxi,0.721
prvtpclx,0.349
prvtpdb,0.360
prvtperf,0.413
prvtpexei,0.413
prvtpexe,0.376
prvtpexp,0.369
prvtpgb,0.402
prvtpipe,0.358
prvtpitr,0.355
prvtplsw,0.354
prvtplts,0.369
prvtpool,0.375
prvtpplb,0.382
prvtpp,0.352
prvtpprof,0.441
prvtpq,1.204
prvtprin,1.128
prvtprocess,0.419
prvtpspi,1.152
prvtpsp,0.370
prvtpstdy,0.410
prvtqopi,0.418
prvtratmask,0.445
prvtrawb,0.373
prvtrcmp2,0.774
prvtrcmp,0.352
prvtrc,0.744
prvtrctv2,0.433
prvtrctv,0.819
prvtread,0.900
prvtredacta,0.388
prvtref,0.355
prvtreie,0.656
prvtrep,0.355
prvtrepr,0.365
prvtrept,0.363
prvtres,0.357
prvtreut,0.370
prvtrlsa,0.607
prvtrmad,0.483
prvtrmge,0.685
prvtrmie,0.817
prvtrmin,1.657
prvtrmns,0.368
prvtrmpa,0.409
prvtrmpe,0.403
prvtrmpr,0.444
prvtrms,0.379
prvtrpa,0.983
prvtrpr,0.354
prvtrqtf,0.612
prvtrsa,0.918
prvtrsch,0.381
prvtrsicd,0.355
prvtrtaddm,0.433
prvtrupgib,0.366
prvtrupgis,0.386
prvtrupg,0.361
prvtrwee,0.404
prvtrwid,0.352
prvtscnc,0.471
prvtsc,0.700
prvtsess,0.349
prvtsjty,0.350
prvtslrt,0.355
prvtslxp,0.361
prvtsmaa,1.000
prvtsma,0.342
prvtsmbi,0.350
prvtsmb,0.345
prvtsmgu,0.351
prvtsms,0.366
prvtsmtp,0.352
prvtsmv,0.357
prvtsnap,1.817
prvtsnps,0.460
prvtsodacoll,0.374
prvtsodadml,0.387
prvtsodadom,0.355
prvtsodapls,0.476
prvtsodautil,0.427
prvtspad,0.366
prvtspai,0.405
prvtspa,0.372
prvtspcu,1.244
prvtspdi,0.405
prvtspd,0.392
prvtspmi,0.417
prvtspm,0.398
prvtsqdi,0.516
prvtsqds,0.489
prvtsqis,0.531
prvtsqlci,0.378
prvtsqld,0.387
prvtsqlf,0.360
prvtsqli,0.901
prvtsqll,0.519
prvtsqlm,0.369
prvtsqlpatch,0.728
prvtsql,0.345
prvtsqlqi,0.769
prvtsqlq,0.393
prvtsqls,0.397
prvtsqlt,1.002
prvtsqlu,0.363
prvtsqtk,0.735
prvtsrv,0.902
prvtssb,0.349
prvtssql,0.345
prvtsss,0.359
prvtstai,0.635
prvtstas,0.841
prvtstatadvi,0.483
prvtstatadv,0.504
prvtstatagg,0.479
prvtstataggs,0.718
prvtstat,0.392
prvtstattyp,1.233
prvtstts,0.715
prvtsum,0.355
prvtsupp,0.349
prvtsyer,0.353
prvtsys,0.350
prvttbdat,0.371
prvttcp,0.348
prvttcv,0.353
prvttf,0.372
prvttlog,0.353
prvttns,0.510
prvttran,0.351
prvttrns,0.349
prvttrst,0.351
prvttsdpe,0.761
prvttsdpm,0.408
prvttsdp,0.405
prvttsmb,0.437
prvttsms,0.856
prvttxfm,0.362
prvttxfs,0.403
prvttxin,0.353
prvttypu,0.351
prvtuadv,0.791
prvtumfi,0.436
prvtumf,0.386
prvturi,1.100
prvturl,0.356
prvtutil,0.350
prvtutils,0.575
prvtuttv,0.366
prvtwlm,0.382
prvtwrk,0.751
prvtwrr,9.789
prvtwrr_report,0.591
prvtxa,0.697
prvtxdb0,0.352
prvtxdba,0.350
prvtxdbdl,0.356
prvtxdb,0.502
prvtxdbp,0.351
prvtxdbrepos,0.349
prvtxdbr,0.407
prvtxdbschmig,0.352
prvtxdbutil,0.398
prvtxdbz,0.444
prvtxdr0,0.422
prvtxdz0,0.467
prvtxdz2,0.399
prvtxev,0.346
prvtxidx,0.355
prvtxlsb,0.346
prvtxmeth,0.754
prvtxmld,0.352
prvtxml,0.351
prvtxmlp,0.360
prvtxmlstreams,0.466
prvtxmlt,0.362
prvtxplni,0.742
prvtxpln,0.838
prvtxpsw,0.683
prvtxrc,0.351
prvtxreg,0.365
prvtxres,0.351
prvtxrmv,0.361
prvtxsch0,0.353
prvtxschlsb,0.354
prvtxschnpb,0.355
prvtxschnp,0.352
prvtxsch,0.351
prvtxschu,0.408
prvtxsfsclient,0.372
prvtxslp,0.438
prvtxsrs,0.483
prvtxtr,0.352
prvtxudu,0.524
prvtxutil,0.395
prvtzexp,0.398
prvtzhlp,0.380
response,0.643
utlcoll,0.385
utlref,0.361
